Date,Price,Open,High,Low,Vol.,Change %
2025-12-30,4021000.0,4021000.0,4021000.0,4021000.0,,
2025-12-16,3760000.0,3760000.0,3760000.0,3760000.0,,
2025-10-11,2900000.0,2900000.0,2900000.0,2900000.0,,
2025-09-29,2700000.0,2700000.0,2700000.0,2700000.0,,
2025-09-03,2523000.0,2523000.0,2523000.0,2523000.0,,
2025-09-02,2523000.0,2523000.0,2523000.0,2523000.0,,
2025-08-20,2475000.0,2475000.0,2475000.0,2475000.0,,
2025-08-19,2475000.0,2475000.0,2475000.0,2475000.0,,
2025-08-10,2562000.0,2562000.0,2562000.0,2562000.0,,
2025-08-05,2589000.0,2589000.0,2589000.0,2589000.0,,
2025-08-04,2589000.0,2589000.0,2589000.0,2589000.0,,
2025-07-30,2681000.0,2681000.0,2681000.0,2681000.0,,
2025-07-29,2681000.0,2681000.0,2681000.0,2681000.0,,
2025-07-28,2768000.0,2768000.0,2768000.0,2768000.0,,
2025-07-14,2734000.0,2734000.0,2734000.0,2734000.0,,
2025-07-09,2658000.0,2658000.0,2658000.0,2658000.0,,
2025-07-08,2658000.0,2658000.0,2658000.0,2658000.0,,
2025-07-07,2658000.0,2658000.0,2658000.0,2658000.0,,
2025-07-01,2731000.0,2731000.0,2731000.0,2731000.0,,
2025-06-30,2731000.0,2731000.0,2731000.0,2731000.0,,
2025-06-28,2922000.0,2922000.0,2922000.0,2922000.0,,
2025-06-09,3035000.0,3035000.0,3035000.0,3035000.0,,
2025-05-27,3134000.0,3134000.0,3134000.0,3134000.0,,
2025-05-26,3134000.0,3134000.0,3134000.0,3134000.0,,
2025-05-24,3151000.0,3151000.0,3151000.0,3151000.0,,
2025-05-21,3108000.0,3108000.0,3108000.0,3108000.0,,
2025-05-20,3108000.0,3108000.0,3108000.0,3108000.0,,
2025-04-28,3151000.0,3151000.0,3151000.0,3151000.0,,
2025-04-26,3151000.0,3151000.0,3151000.0,3151000.0,,
2025-04-21,3137000.0,3137000.0,3137000.0,3137000.0,,
2025-03-25,2740715.0,2740715.0,2740715.0,2740715.0,,
2025-03-24,2740715.0,2740715.0,2740715.0,2740715.0,,
2025-01-15,2866222.0,2866222.0,2866222.0,2866222.0,,
2025-01-14,2866222.0,2866222.0,2866222.0,2866222.0,,
2025-01-01,2788214.0,2788214.0,2788214.0,2788214.0,,
2024-12-31,2788214.0,2788214.0,2788214.0,2788214.0,,
2024-12-10,2518874.0,2518874.0,2518874.0,2518874.0,,
2024-12-09,2518874.0,2518874.0,2518874.0,2518874.0,,
2024-11-26,2415000.0,2415000.0,2415000.0,2415000.0,,
2024-11-25,2415000.0,2415000.0,2415000.0,2389125.0,,
2024-11-24,2389125.0,2389125.0,2389125.0,2389125.0,,
2024-11-19,2269515.0,2269515.0,2269515.0,2269515.0,,
2024-11-18,2269515.0,2269515.0,2269515.0,2269515.0,,
2024-11-16,2192459.0,2192459.0,2192459.0,2192459.0,,
2024-11-10,2137971.0,2137971.0,2137971.0,2137971.0,,
2024-10-30,2056089.0,2056089.0,2056089.0,2056089.0,,
2024-10-29,2056089.0,2056089.0,2056089.0,2056089.0,,
2024-10-28,2051596.0,2051596.0,2051596.0,2051596.0,,
2024-10-27,2051596.0,2051596.0,2051596.0,2051596.0,,
2024-10-20,2021117.0,2021117.0,2021117.0,2021117.0,,
2024-10-16,2084153.0,2084153.0,2084153.0,2084153.0,,
2024-10-15,2084153.0,2084153.0,2084153.0,2084153.0,,
2024-09-10,2088301.0,2088301.0,2088301.0,2088301.0,,
2024-09-09,2088301.0,2088301.0,2088301.0,2088301.0,,
2024-08-28,2076272.0,2076272.0,2076272.0,2076272.0,,
2024-08-27,2076272.0,2076272.0,2076272.0,2076272.0,,
2024-08-26,2063277.0,2063277.0,2063277.0,2063277.0,,
2024-08-21,2037207.0,2037207.0,2037207.0,2037207.0,,
2024-08-20,2037207.0,2037207.0,2037207.0,2037207.0,,
2024-08-19,2038042.0,2038042.0,2038042.0,2038042.0,,
2024-08-18,2038042.0,2038042.0,2038042.0,2038042.0,,
2024-08-17,2012357.0,2012357.0,2012357.0,2012357.0,,
2024-08-14,1998118.0,1998118.0,1998118.0,1998118.0,,
2024-08-13,1998118.0,1998118.0,1998118.0,1998118.0,,
2024-08-12,1998000.0,1998000.0,1998000.0,1998000.0,,
2024-08-11,2003375.0,2003375.0,2003375.0,1998000.0,,
2024-08-06,2002580.0,2002580.0,2002580.0,2002580.0,,
2024-08-05,2002580.0,2002580.0,2002580.0,2002580.0,,
2024-08-04,2005608.0,2005608.0,2005608.0,2005608.0,,
2024-07-31,2068322.0,2068322.0,2068322.0,2068322.0,,
2024-07-30,2068322.0,2068322.0,2068322.0,2068322.0,,
2024-07-17,2202679.0,2202679.0,2202679.0,2202679.0,,
2024-07-16,2202679.0,2202679.0,2202679.0,2202679.0,,
2024-07-10,2209202.0,2209202.0,2209202.0,2209202.0,,
2024-07-09,2209202.0,2209202.0,2209202.0,2209202.0,,
2024-07-08,2217020.0,2217020.0,2217020.0,2217020.0,,
2024-06-15,2061480.0,2061480.0,2061480.0,2061480.0,,
2024-06-11,2069848.0,2069848.0,2069848.0,2069848.0,,
2024-06-10,2069848.0,2069848.0,2069848.0,2069848.0,,
2024-06-01,2094284.0,2094284.0,2094284.0,2094284.0,,
2024-05-29,2086084.0,2086084.0,2086084.0,2086084.0,,
2024-05-28,2086084.0,2086084.0,2086084.0,2086084.0,,
2024-05-21,2113726.0,2113726.0,2113726.0,2113726.0,,
2024-05-20,2113726.0,2113726.0,2113726.0,2113726.0,,
2024-05-19,2106439.0,2106439.0,2106439.0,2106439.0,,
2024-05-15,2164497.0,2164497.0,2164497.0,2164497.0,,
2024-05-14,2165698.0,2165698.0,2165698.0,2164497.0,,
2024-05-13,2165698.0,2165698.0,2165698.0,2160780.0,,
2024-05-12,2160780.0,2160780.0,2160780.0,2160780.0,,
2024-05-08,2219094.0,2219094.0,2219094.0,2219094.0,,
2024-05-07,2231450.0,2231450.0,2231450.0,2219094.0,,
2024-05-06,2239099.0,2239099.0,2239099.0,2231450.0,,
2024-05-05,2239099.0,2239099.0,2259731.0,2239099.0,,
2024-05-01,2264924.0,2264924.0,2264924.0,2264924.0,,
2024-04-30,2264924.0,2264924.0,2264924.0,2264924.0,,
2024-04-29,2281423.0,2281423.0,2281423.0,2281423.0,,
2024-04-28,2284833.0,2284833.0,2284833.0,2284833.0,,
2024-04-27,2304979.0,2304979.0,2304979.0,2304979.0,,
2024-04-24,2304448.0,2304448.0,2304448.0,2304448.0,,
2024-04-22,2303382.0,2303382.0,2303382.0,2303382.0,,
2024-04-21,2312990.0,2312990.0,2312990.0,2312990.0,,
2024-04-20,2285857.0,2285857.0,2285857.0,2285857.0,,
2024-04-17,2208214.0,2208214.0,2208214.0,2208214.0,,
2024-04-16,2201908.0,2201908.0,2201908.0,2201908.0,,
2024-04-15,2206907.0,2206907.0,2206907.0,2206907.0,,
2024-04-14,2196776.0,2196776.0,2196776.0,2196776.0,,
2024-04-13,2207980.0,2207980.0,2207980.0,2207980.0,,
2024-04-10,2150209.0,2150209.0,2150209.0,2150209.0,,
2024-04-09,2261900.0,2261900.0,2261900.0,2261900.0,,
2024-04-08,2254854.0,2254854.0,2254854.0,2254854.0,,
2024-04-07,2234990.0,2234990.0,2234990.0,2234990.0,,
2024-04-06,2230000.0,2230000.0,2230000.0,2230000.0,,
2024-04-03,2150209.0,2150209.0,2150209.0,2150209.0,,
2024-04-02,2245445.0,2245445.0,2245445.0,2245445.0,,
2024-03-17,2160486.0,2160486.0,2160486.0,2160486.0,,
2024-03-16,2148518.0,2148518.0,2148518.0,2148518.0,,
2024-03-13,2150209.0,2150209.0,2150209.0,2150209.0,,
2024-03-12,2163485.0,2163485.0,2163485.0,2163485.0,,
2024-03-11,2161575.0,2161575.0,2161575.0,2161575.0,,
2024-03-10,2160256.0,2160256.0,2160256.0,2160256.0,,
2024-03-09,2163757.0,2163757.0,2163757.0,2163757.0,,
2024-03-06,2165738.0,2165738.0,2165738.0,2165738.0,,
2024-03-05,2172226.0,2172226.0,2172226.0,2172226.0,,
2024-03-04,2140174.0,2140174.0,2140174.0,2140174.0,,
2024-03-03,2147010.0,2147010.0,2147010.0,2147010.0,,
2024-03-02,2086609.0,2086609.0,2086609.0,2086609.0,,
2024-02-28,2054739.0,2054739.0,2054739.0,2054739.0,,
2024-02-27,2045751.0,2045751.0,2045751.0,2045751.0,,
2024-02-26,2049437.0,2049437.0,2049437.0,2049437.0,,
2024-02-21,2070735.0,2070735.0,2070735.0,2070735.0,,
2024-02-20,2071506.0,2071506.0,2071506.0,2071506.0,,
2024-02-19,2071132.0,2071132.0,2071132.0,2071132.0,,
2024-02-18,2064743.0,2064743.0,2064743.0,2064743.0,,
2024-02-17,2060022.0,2060022.0,2060022.0,2060022.0,,
2024-02-14,2078530.0,2078530.0,2078530.0,2078530.0,,
2024-02-13,2090300.0,2090300.0,2090300.0,2090300.0,,
2024-02-12,2091895.0,2091895.0,2091895.0,2091895.0,,
2024-02-06,2097255.0,2097255.0,2097255.0,2097255.0,,
2024-02-05,2098359.0,2098359.0,2098359.0,2098359.0,,
2024-02-04,2100180.0,2100180.0,2100180.0,2100180.0,,
2024-02-03,2111083.0,2111083.0,2111083.0,2111083.0,,
2024-01-31,2107760.0,2107760.0,2107760.0,2107760.0,,
2024-01-30,2110335.0,2110335.0,2110335.0,2110335.0,,
2024-01-29,2120293.0,2120293.0,2120293.0,2120293.0,,
2024-01-28,2128040.0,2128040.0,2128040.0,2128040.0,,
2024-01-27,2126855.0,2126855.0,2126855.0,2126855.0,,
2024-01-23,2120035.0,2120035.0,2120035.0,2120035.0,,
2024-01-22,2146547.0,2146547.0,2146547.0,2146547.0,,
2024-01-21,2153203.0,2153203.0,2153203.0,2153203.0,,
2024-01-17,2185979.0,2185979.0,2185979.0,2185979.0,,
